2026-05-04 15:55:54 [main] INFO  com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection conn0: url=jdbc:h2:mem:testdb user=SA
2026-05-04 15:55:54 [main] INFO  com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-05-04 15:55:54 [main] WARN  org.hibernate.orm.deprecation - HHH90000025: H2Dialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-05-04 15:55:55 [main] INFO  o.h.e.t.j.p.i.JtaPlatformInitiator - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-05-04 15:55:55 [main] INFO  o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-05-04 15:55:56 [main] WARN  o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-05-04 15:55:56 [main] INFO  o.s.s.web.DefaultSecurityFilterChain - Will secure any request with [org.springframework.security.web.session.DisableEncodeUrlFilter@6e43c01f, org.springframework.security.web.context.request.async.WebAsyncManagerIntegrationFilter@6567de86, org.springframework.security.web.context.SecurityContextHolderFilter@7ef570be, org.springframework.security.web.header.HeaderWriterFilter@64547a83, org.springframework.web.filter.CorsFilter@5350a926, org.springframework.security.web.authentication.logout.LogoutFilter@11eb8842, org.springframework.security.web.authentication.UsernamePasswordAuthenticationFilter@5397d41e, org.springframework.security.web.savedrequest.RequestCacheAwareFilter@63574d76, org.springframework.security.web.servletapi.SecurityContextHolderAwareRequestFilter@586a9fe1, org.springframework.security.web.authentication.rememberme.RememberMeAuthenticationFilter@56dae6, org.springframework.security.web.authentication.AnonymousAuthenticationFilter@77732366, org.springframework.security.web.access.ExceptionTranslationFilter@7a4c1a6c, org.springframework.security.web.access.intercept.AuthorizationFilter@760b9444]
2026-05-04 15:55:57 [main] INFO  o.s.b.a.h.H2ConsoleAutoConfiguration - H2 console available at '/h2-console'. Database available at 'jdbc:h2:mem:testdb'
2026-05-04 15:55:57 [main] INFO  o.s.b.t.m.w.SpringBootMockServletContext - Initializing Spring TestDispatcherServlet ''
2026-05-04 15:55:57 [main] INFO  o.s.t.w.s.TestDispatcherServlet - Initializing Servlet ''
